time,lat,lon,altitude_m,true_track_deg,onground,icao24,callsign,origin,destination,first_seen,last_seen,duration_hours
2026-05-24 20:01:05+00:00,51.2345,-111.6664,12192,209,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:16:03+00:00,49.489,-113.1738,12192,208,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:01+00:00,49.0338,-113.547,12192,209,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:08+00:00,49.0203,-113.5591,12192,211,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:15+00:00,49.0079,-113.571,12192,212,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:21+00:00,48.9966,-113.5824,12192,214,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:27+00:00,48.9858,-113.594,12192,215,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:33+00:00,48.9754,-113.6056,12192,216,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:46+00:00,48.9534,-113.6319,12192,219,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:53+00:00,48.9422,-113.6462,12192,220,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:20:59+00:00,48.9324,-113.6587,11887,220,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:28:35+00:00,48.1747,-114.5837,12192,218,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:28:41+00:00,48.164,-114.5964,11887,218,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:33:54+00:00,47.6387,-115.2166,12192,218,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:34:01+00:00,47.6276,-115.2296,11887,218,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:36:39+00:00,47.3591,-115.5403,12192,218,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:36:45+00:00,47.3495,-115.5512,11887,217,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:44:52+00:00,46.5195,-116.4849,12192,215,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:45:00+00:00,46.5053,-116.499,12192,213,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:45:15+00:00,46.4779,-116.5239,12192,211,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:58:13+00:00,45.0659,-117.789,12192,211,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 20:58:27+00:00,45.0401,-117.8115,11887,211,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 21:04:09+00:00,44.4097,-118.3536,12192,211,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 21:23:44+00:00,42.2427,-120.1168,12192,210,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 21:28:15+00:00,41.8655,-120.4091,12192,209,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 21:41:31+00:00,40.3043,-121.5778,11887,209,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 21:45:35+00:00,40.2472,-121.6193,11887,209,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-25 02:04:50+00:00,41.6611,-115.7096,11277,56,False,407698,VIR19Z  ,EGLL,52CN,2026-05-24 12:05:46+00:00,2026-05-24 21:45:35+00:00,9.663611111111111
2026-05-24 12:14:32+00:00,51.4647,-0.4948,0,270,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:14:38+00:00,51.4652,-0.5029,0,278,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:14:44+00:00,51.4663,-0.5109,0,286,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:14:49+00:00,51.4677,-0.5172,0,291,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:14:55+00:00,51.4702,-0.525,0,297,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:15:40+00:00,51.492,-0.5924,304,297,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:06+00:00,51.5063,-0.6371,609,297,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:12+00:00,51.5098,-0.6475,914,299,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:18+00:00,51.5139,-0.6572,914,307,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:23+00:00,51.5179,-0.6644,914,315,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:29+00:00,51.5243,-0.6722,1219,327,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:34+00:00,51.5297,-0.6765,1219,337,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:40+00:00,51.5371,-0.6799,1219,347,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:46+00:00,51.5447,-0.6815,1219,355,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:16:51+00:00,51.5508,-0.6821,1219,356,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:17:48+00:00,51.6255,-0.689,1524,356,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:18:38+00:00,51.6915,-0.6965,1828,356,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:18:43+00:00,51.6989,-0.6968,1828,1,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:18:50+00:00,51.7078,-0.6956,1828,7,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:18:55+00:00,51.7147,-0.6937,1828,10,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:19:01+00:00,51.7223,-0.6912,1828,12,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:20:08+00:00,51.81,-0.6551,1828,14,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:20:35+00:00,51.846,-0.6407,2133,14,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:20:59+00:00,51.8775,-0.6274,2438,14,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:21:23+00:00,51.9097,-0.6133,2743,15,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:21:51+00:00,51.9475,-0.5955,3048,16,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:22:08+00:00,51.9709,-0.5848,3352,15,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:22:14+00:00,51.9798,-0.5809,2743,14,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:22:20+00:00,51.9883,-0.5774,3352,13,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:22:27+00:00,51.9988,-0.5743,3352,7,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:22:35+00:00,52.011,-0.5731,3352,0,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:22:41+00:00,52.0206,-0.5736,3352,356,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:22:52+00:00,52.0387,-0.576,3657,354,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:23:20+00:00,52.0867,-0.5842,3657,353,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:23:27+00:00,52.0977,-0.5869,3657,349,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:23:32+00:00,52.1059,-0.5899,3962,346,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:23:38+00:00,52.1165,-0.595,3962,341,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:23:44+00:00,52.1258,-0.6008,3962,337,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:23:49+00:00,52.1339,-0.6065,3962,335,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:24:00+00:00,52.1514,-0.62,3962,334,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:24:29+00:00,52.1989,-0.6581,4267,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:25:03+00:00,52.2546,-0.7025,4572,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:25:39+00:00,52.3158,-0.752,4876,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:26:08+00:00,52.3653,-0.7936,5181,332,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:26:42+00:00,52.4242,-0.8441,5486,332,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:27:15+00:00,52.4825,-0.8939,5791,332,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:27:44+00:00,52.5341,-0.9375,6096,332,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:28:24+00:00,52.6064,-0.9978,6400,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:28:53+00:00,52.6597,-1.0417,6705,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:29:38+00:00,52.7455,-1.1115,7010,334,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:30:24+00:00,52.8346,-1.1829,7315,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:31:00+00:00,52.9057,-1.2407,7620,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:31:40+00:00,52.9847,-1.3059,7924,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:32:27+00:00,53.079,-1.3838,8229,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:33:09+00:00,53.1638,-1.4537,8534,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:34:00+00:00,53.2681,-1.5394,8839,333,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:34:31+00:00,53.3319,-1.593,9144,331,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:34:43+00:00,53.356,-1.6153,9144,330,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:35:01+00:00,53.392,-1.6498,9448,331,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:35:07+00:00,53.4044,-1.6603,9448,334,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:35:13+00:00,53.4169,-1.6696,9448,337,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:35:19+00:00,53.4302,-1.6781,9448,340,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:35:27+00:00,53.4479,-1.6879,9448,342,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:36:06+00:00,53.5347,-1.7303,9753,343,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:36:49+00:00,53.6292,-1.7761,10058,343,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:37:30+00:00,53.719,-1.8197,10363,343,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:38:39+00:00,53.8699,-1.8912,10668,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:38:57+00:00,53.9097,-1.9098,10972,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:39:37+00:00,53.9967,-1.9509,10668,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:39:43+00:00,54.0103,-1.9573,10972,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:39:58+00:00,54.0435,-1.9729,10668,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:40:15+00:00,54.0803,-1.9904,10972,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:40:25+00:00,54.1014,-2.0004,10668,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:40:36+00:00,54.1258,-2.012,10972,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:40:48+00:00,54.1523,-2.0246,10668,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:41:45+00:00,54.2766,-2.0839,10972,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:41:51+00:00,54.2886,-2.0896,10668,344,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:41:59+00:00,54.3064,-2.0985,10972,342,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:42:07+00:00,54.3236,-2.1098,10668,336,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:42:13+00:00,54.3354,-2.1198,10668,332,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:42:19+00:00,54.347,-2.1313,10668,328,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:42:24+00:00,54.3557,-2.1411,10668,325,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:42:30+00:00,54.3663,-2.1546,10668,321,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:42:37+00:00,54.378,-2.1717,10668,317,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:42:43+00:00,54.3876,-2.1878,10972,314,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:43:00+00:00,54.4121,-2.2339,10668,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:43:40+00:00,54.4719,-2.3449,10972,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:43:59+00:00,54.5004,-2.3977,10668,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:44:51+00:00,54.5781,-2.5428,10972,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:45:48+00:00,54.6626,-2.7015,10668,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:46:34+00:00,54.7309,-2.8305,10972,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:46:58+00:00,54.7669,-2.8989,10668,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:47:26+00:00,54.8081,-2.9773,10972,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:47:44+00:00,54.8349,-3.0285,10668,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:48:12+00:00,54.8759,-3.107,10972,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:48:47+00:00,54.9277,-3.2064,10668,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:48:53+00:00,54.9365,-3.2233,10972,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:49:04+00:00,54.9525,-3.2541,10668,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:49:28+00:00,54.9881,-3.323,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:49:34+00:00,54.9965,-3.3394,10668,312,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:50:03+00:00,55.0389,-3.4217,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:50:09+00:00,55.0479,-3.439,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:50:15+00:00,55.0568,-3.4562,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:50:40+00:00,55.0927,-3.5262,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:51:15+00:00,55.1442,-3.627,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:51:39+00:00,55.1789,-3.6952,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:52:02+00:00,55.212,-3.7602,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:52:31+00:00,55.2541,-3.8434,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:52:42+00:00,55.2696,-3.874,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:53:09+00:00,55.3084,-3.9508,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:53:51+00:00,55.3688,-4.0714,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:54:08+00:00,55.3934,-4.1205,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:54:15+00:00,55.4038,-4.1412,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
